year,month,day,t(day),p(day),t(night),p(night),wspeed,wdir
1999,1,30,0,747,-4,748,0,Ш
1999,1,31,-13,753,-12,751,3,С
1999,2,1,-9,741,-9,741,3,З
1999,2,2,-12,741,-23,743,5,С
1999,2,3,-24,742,-25,741,4,СЗ
1999,2,11,0,746,0,747,4,Ю
1999,2,12,-2,752,-4,755,2,СЗ
1999,2,13,-7,759,-15,759,0,Ш
1999,2,14,-8,759,-6,757,2,В
1999,2,15,-4,753,-3,751,3,ЮВ
1999,2,17,-1,739,-2,739,6,Ю
1999,2,18,1,744,1,744,4,ЮВ
1999,2,19,-3,741,-4,741,3,ЮВ
1999,2,20,-2,739,-4,739,2,СЗ
1999,2,21,-5,738,-11,739,2,З
1999,2,22,-7,740,-12,741,2,З
1999,2,23,-7,739,-4,735,4,В
1999,2,24,1,735,0,739,6,Ю
1999,2,25,0,742,-3,741,2,Ю
1999,2,26,0,738,-2,738,4,Ю
1999,2,27,-3,741,-5,741,2,Ю
1999,2,28,-3,747,-4,748,3,СЗ
1999,3,1,-4,745,-4,744,2,ЮЗ
1999,3,2,0,734,1,732,6,ЮВ
1999,3,3,1,734,0,737,4,ЮЗ
1999,3,4,2,745,0,745,3,Ю
1999,3,5,2,746,1,747,2,СВ
1999,3,6,1,747,0,747,4,В
1999,3,7,-2,749,-5,751,4,СВ
1999,3,8,-8,756,-11,758,4,В
1999,3,9,-6,762,-8,762,5,В
1999,3,10,-4,759,-5,757,3,В
1999,3,11,-4,752,-5,751,4,ЮВ
1999,3,12,-2,751,-2,751,4,В
1999,3,13,-2,756,-3,758,5,СВ
1999,3,14,-3,761,-6,762,4,В
1999,3,15,-4,765,-8,765,3,В
1999,3,16,-3,765,-8,765,2,З
1999,3,17,0,763,-4,762,2,З
1999,3,18,0,757,-4,753,2,ЮЗ
1999,3,19,-1,747,-1,747,2,З
1999,3,20,1,747,-4,747,2,З
1999,3,21,2,747,-2,747,2,Ю
1999,3,22,-3,747,-4,747,5,ЮВ
1999,3,23,0,744,0,745,5,Ю
1999,3,24,3,745,2,746,4,Ю
1999,3,25,3,747,1,748,3,Ю
1999,3,26,2,750,3,750,4,ЮЗ
1999,3,27,5,753,4,752,3,ЮЗ
1999,3,28,7,753,3,753,4,Ю
1999,3,29,7,755,2,756,1,ЮЗ
1999,3,30,9,757,4,757,1,Ю
1999,3,31,11,758,3,756,1,З
1999,4,1,10,755,3,753,2,З
1999,4,2,10,750,4,747,0,Ш
1999,4,3,2,740,2,741,5,С
1999,4,4,1,736,-3,741,6,СЗ
1999,4,5,0,745,-3,745,5,СЗ
1999,4,6,0,744,0,741,3,З
1999,4,7,4,740,3,739,2,ЮЗ
1999,4,8,6,738,5,739,4,З
1999,4,9,7,742,4,741,3,З
1999,4,10,7,736,7,737,5,З
1999,4,11,9,740,8,739,4,З
1999,4,12,9,735,8,735,3,ЮЗ
1999,4,13,11,737,10,738,1,Ю
1999,4,14,8,741,6,742,3,Ю
1999,4,15,17,747,12,749,4,Ю
1999,4,16,19,754,13,754,2,З
1999,4,17,19,755,14,753,4,ЮВ
1999,4,18,18,753,14,752,5,Ю
1999,4,19,18,752,14,750,4,ЮВ
1999,4,20,19,752,13,753,4,В
1999,4,21,16,757,11,758,5,ЮВ
1999,4,22,16,760,11,759,6,Ю
1999,4,23,17,759,13,743,7,Ю
1999,4,24,17,756,12,756,5,ЮВ
1999,4,25,19,757,12,756,5,Ю
1999,4,26,20,757,14,756,3,З
1999,4,27,22,755,15,753,2,ЮВ
1999,4,28,24,749,15,747,4,ЮЗ
1999,4,29,22,741,15,739,3,ЮЗ
1999,4,30,16,733,10,732,6,ЮЗ
1999,5,1,7,736,6,735,5,З
1999,5,2,9,740,5,741,6,З
1999,5,3,5,744,1,747,5,СЗ
1999,5,4,3,748,1,749,2,С
1999,5,5,4,750,3,751,4,СВ
1999,5,6,6,750,3,749,3,СЗ
1999,5,7,10,744,7,743,5,З
1999,5,8,4,744,0,747,4,З
1999,5,9,6,750,0,751,5,З
1999,5,10,10,749,6,747,2,З
1999,5,11,12,738,6,739,4,С
1999,5,12,6,738,3,740,2,С
1999,5,13,6,741,6,743,4,СЗ
1999,5,14,9,744,4,743,3,СЗ
1999,5,15,11,744,5,744,2,З
1999,5,16,14,745,12,745,4,Ю
1999,5,17,14,745,12,744,3,В
1999,5,18,10,744,8,744,6,СВ
1999,5,19,10,744,8,744,5,СЗ
1999,5,21,9,750,5,751,2,СВ
1999,5,22,17,751,12,750,2,Ю
1999,5,23,22,748,17,747,3,З
1999,5,24,22,748,15,748,4,ЮЗ
1999,5,25,22,748,17,748,0,Ш
1999,5,26,21,747,17,747,4,Ю
1999,5,27,23,746,16,746,3,Ю
1999,5,28,21,747,16,747,3,СЗ
1999,5,29,18,750,13,750,5,С
1999,5,30,24,744,21,742,6,З
1999,5,31,18,738,10,744,3,ЮЗ
1999,6,1,11,749,9,750,3,С
1999,6,2,16,751,12,737,0,Ш
1999,6,3,19,750,13,748,3,Ю
1999,6,4,21,748,16,747,2,Ю
1999,6,5,25,748,18,748,3,Ю
1999,6,6,27,751,20,751,2,С
1999,6,7,29,753,20,753,0,Ш
1999,6,8,28,753,20,753,3,СЗ
1999,6,9,30,753,21,752,2,С
1999,6,10,29,752,23,753,2,С
1999,6,11,28,755,21,753,0,Ш
1999,6,12,29,750,19,748,2,З
1999,6,13,23,748,17,750,4,С
1999,6,14,21,753,18,753,3,С
1999,6,15,26,751,22,750,4,СЗ
1999,6,16,29,750,23,749,3,СЗ
1999,6,17,28,747,18,747,3,СЗ
1999,6,18,23,747,19,747,0,Ш
1999,6,19,22,750,17,749,2,ЮВ
1999,6,20,23,749,18,748,3,ЮВ
1999,6,21,25,748,21,747,3,Ю
1999,6,22,27,750,22,749,3,ЮВ
1999,6,23,28,750,22,748,2,ЮВ
1999,6,24,27,747,25,745,0,Ш
1999,6,25,23,744,18,743,2,С
1999,6,26,28,744,23,744,3,В
1999,6,27,20,745,21,745,2,В
1999,6,28,25,746,17,746,3,СВ
1999,6,29,26,745,20,744,3,СВ
1999,6,30,26,744,22,744,3,СВ
1999,7,1,29,745,20,744,0,Ш
1999,7,2,26,744,24,744,1,В
1999,7,3,29,743,21,742,2,Ю
1999,7,4,24,743,21,744,3,СЗ
1999,7,5,26,747,20,747,3,С
1999,7,6,28,747,22,746,1,СВ
1999,7,7,31,747,24,747,2,Ю
1999,7,9,24,750,16,751,3,СВ
1999,7,10,21,752,18,751,3,С
1999,7,11,20,753,15,754,4,С
1999,7,13,26,746,21,746,1,СЗ
1999,7,14,29,745,23,744,1,С
1999,7,15,30,744,24,744,1,В
1999,7,16,29,745,21,744,2,В
1999,7,17,31,744,22,744,2,ЮЗ
1999,7,18,29,745,25,744,2,СЗ
1999,7,20,25,740,18,740,4,ЮВ
1999,7,21,24,739,17,739,1,ЮВ
1999,7,22,27,739,21,740,1,С
1999,7,23,27,742,22,743,0,Ш
1999,7,24,28,746,20,746,1,СВ
1999,7,25,25,747,21,746,3,С
1999,7,26,27,748,21,747,3,З
1999,7,27,27,747,23,747,2,С
1999,7,29,22,744,18,745,2,С
1999,7,30,23,759,21,744,3,СВ
1999,7,31,17,744,16,744,3,СВ
1999,8,1,14,745,12,746,3,СВ
1999,8,2,11,745,12,747,4,С
1999,8,3,15,747,14,747,2,С
1999,8,4,20,747,15,746,0,Ш
1999,8,5,17,742,16,741,2,СВ
1999,8,6,18,740,16,739,0,Ш
1999,8,7,25,738,18,738,4,З
1999,8,8,19,742,12,744,2,З
1999,8,9,16,744,13,744,3,В
1999,8,10,20,745,18,744,2,ЮВ
1999,8,11,24,743,21,739,2,Ю
1999,8,12,19,741,17,741,3,З
1999,8,13,22,742,18,741,1,Ю
1999,8,14,23,741,20,739,1,В
1999,8,15,20,734,16,733,5,Ю
1999,8,16,19,737,14,738,5,З
1999,8,17,19,741,13,741,4,ЮЗ
1999,8,18,17,741,15,743,3,З
1999,8,19,20,748,13,749,3,З
1999,8,20,20,744,15,744,3,ЮЗ
1999,8,21,15,742,14,741,0,Ш
1999,8,22,20,742,12,744,3,СЗ
1999,8,23,20,745,13,738,1,СВ
1999,8,24,20,747,15,749,4,С
1999,8,25,18,753,10,753,3,С
1999,8,26,18,754,13,753,3,С
1999,8,27,18,753,11,752,1,СЗ
1999,8,28,20,750,13,749,2,СЗ
1999,8,29,19,746,15,744,2,СЗ
1999,8,30,19,743,13,743,2,ЮЗ
1999,8,31,12,746,11,746,2,СВ
1999,9,1,12,750,8,751,3,СВ
1999,9,2,15,756,8,756,3,С
1999,9,3,18,757,10,756,2,З
1999,9,4,20,756,16,754,4,СЗ
1999,9,5,22,752,15,752,3,СЗ
1999,9,6,23,752,13,750,2,СЗ
1999,9,7,24,751,16,751,1,СВ
1999,9,8,25,751,15,750,2,Ю
1999,9,10,17,747,13,748,3,З
1999,9,11,14,744,9,744,3,СЗ
1999,9,12,9,745,5,745,3,С
1999,9,13,8,742,7,742,2,СЗ
1999,9,14,9,744,7,745,1,СЗ
1999,9,15,10,745,7,744,0,Ш
1999,9,16,7,744,7,743,0,Ш
1999,9,17,10,744,8,746,3,С
1999,9,18,12,750,9,750,3,С
1999,9,19,15,754,9,754,3,С
1999,9,20,9,756,6,755,2,С
1999,9,21,12,753,10,753,3,СЗ
1999,9,22,13,750,10,748,3,З
1999,9,23,18,745,11,745,1,СЗ
1999,9,24,13,748,10,746,1,ЮВ
1999,9,25,13,742,13,742,2,ЮЗ
1999,9,26,16,742,14,742,3,ЮЗ
1999,9,27,11,742,12,739,2,Ю
1999,9,28,14,742,12,743,1,З
1999,9,29,19,744,14,744,2,ЮЗ
1999,9,30,19,740,13,742,3,З
1999,10,1,20,744,15,744,3,ЮЗ
1999,10,2,20,745,10,747,4,З
1999,10,3,18,752,12,751,2,Ю
1999,10,4,20,751,15,751,2,ЮВ
1999,10,5,21,752,16,752,3,Ю
1999,10,6,23,753,17,753,4,ЮВ
1999,10,7,22,753,17,752,3,Ю
1999,10,8,23,748,17,747,5,Ю
1999,10,9,11,741,8,744,6,Ю
1999,10,10,12,745,8,744,4,Ю
1999,10,11,8,743,6,744,3,З
1999,10,12,9,744,7,743,4,ЮЗ
1999,10,13,8,742,4,742,4,З
1999,10,14,7,741,5,741,3,ЮЗ
1999,10,15,7,742,5,742,2,Ю
1999,10,16,8,744,4,744,2,В
1999,10,17,3,744,3,744,2,СВ
1999,10,18,0,746,0,747,2,С
1999,10,19,0,749,0,749,3,С
1999,10,20,0,755,-1,756,2,С
1999,10,21,1,756,0,756,2,З
1999,10,22,3,758,1,759,3,С
1999,10,23,6,759,0,759,1,З
1999,10,24,4,759,0,758,3,Ю
1999,10,25,0,758,0,756,3,Ю
1999,10,26,1,749,1,744,6,Ю
1999,10,27,8,738,8,735,3,ЮЗ
1999,10,28,8,736,7,739,0,Ш
1999,10,29,5,742,3,742,2,З
1999,10,30,5,744,3,744,1,З
1999,10,31,5,746,4,746,2,СЗ
1999,11,1,4,745,3,745,3,СЗ
1999,11,2,9,745,4,746,4,З
1999,11,3,7,744,5,744,2,СЗ
1999,11,4,6,744,4,747,4,З
1999,11,5,0,754,0,750,3,З
1999,11,6,-2,753,-4,753,0,Ш
1999,11,7,-3,758,-7,759,1,СВ
1999,11,8,-8,765,-12,766,3,С
1999,11,9,-6,768,-10,765,2,З
1999,11,10,-3,760,-4,757,3,З
1999,11,12,0,735,-1,737,4,С
1999,11,13,-4,738,1,733,4,Ю
1999,11,14,3,732,0,732,3,ЮЗ
1999,11,15,-1,734,-2,736,2,С
1999,11,16,-10,744,-11,750,1,СЗ
1999,11,17,-5,749,-4,749,4,З
1999,11,18,-4,748,-6,747,0,Ш
1999,11,19,-11,745,-13,749,3,СВ
1999,11,20,-10,756,-13,756,2,В
1999,11,21,-8,756,-6,756,2,ЮВ
1999,11,22,-4,758,-5,759,0,Ш
1999,11,23,-6,759,-12,760,3,В
1999,11,24,-13,759,-17,758,3,СВ
1999,11,25,-18,756,-21,757,2,С
1999,11,26,-15,754,-19,752,0,Ш
1999,11,27,-14,751,-18,752,1,СЗ
1999,11,28,-12,754,-12,754,2,Ю
1999,11,29,-3,753,0,751,3,Ю
1999,11,30,2,744,-1,746,4,З
1999,12,1,0,733,1,730,9,ЮЗ
1999,12,2,2,731,0,734,5,З
1999,12,3,1,738,0,741,3,З
1999,12,4,0,733,1,731,8,Ю
1999,12,5,1,738,0,741,5,ЮЗ
1999,12,7,-5,747,-4,743,6,Ю
1999,12,8,0,737,0,735,3,ЮЗ
1999,12,9,1,740,-5,744,4,СЗ
1999,12,10,1,744,1,743,4,ЮЗ
1999,12,11,1,747,0,747,3,ЮЗ
1999,12,12,0,747,1,746,3,Ю
1999,12,13,1,745,0,746,5,Ю
1999,12,14,0,743,0,743,3,Ю
1999,12,15,0,742,0,742,4,Ю
1999,12,16,1,741,0,744,3,ЮЗ
1999,12,17,-1,748,-3,749,4,З
1999,12,18,-3,746,-2,742,6,Ю
1999,12,19,0,738,-3,739,4,ЮЗ
1999,12,20,-3,742,-4,744,3,З
1999,12,21,-3,746,-4,744,0,Ш
1999,12,22,-8,751,-6,751,4,СЗ
1999,12,23,-5,759,-2,760,3,Ю
1999,12,24,-8,762,-9,762,3,ЮЗ
1999,12,25,-8,759,-11,756,2,Ю
1999,12,26,-11,747,-9,745,3,ЮВ
1999,12,27,-5,738,-3,736,4,В
1999,12,28,0,734,0,735,4,ЮВ
1999,12,29,-2,738,-2,735,2,В
1999,12,30,-1,731,-3,732,4,Ю
1999,12,31,-3,744,-4,746,4,З
2000,1,1,-5,752,-10,753,0,Ш
2000,1,2,-7,752,-8,752,1,В
2000,1,3,-12,750,-15,750,0,Ш
2000,1,4,-7,747,-5,745,4,Ю
2000,1,5,0,742,0,744,3,ЮЗ
2000,1,6,0,749,0,750,3,З
2000,1,7,-5,750,-7,749,3,ЮЗ
2000,1,8,0,749,-1,749,4,ЮЗ
2000,1,9,0,750,0,751,3,З
2000,1,10,1,751,0,751,3,З
2000,1,11,0,756,0,756,3,З
2000,1,12,-1,758,-1,757,3,З
2000,1,13,-1,754,-3,753,4,ЮЗ
2000,1,14,-4,753,-5,754,3,З
2000,1,15,-5,753,-8,751,2,ЮЗ
2000,1,16,-10,749,-8,746,3,З
2000,1,17,-7,729,-7,727,6,ЮЗ
2000,1,18,-4,724,-3,725,3,Ю
2000,1,19,-3,728,-3,729,2,Ю
2000,1,20,-10,727,-13,727,4,СЗ
2000,1,21,-11,724,-12,724,2,ЮВ
2000,1,22,-18,732,-23,733,1,ЮЗ
2000,1,23,-17,739,-19,741,2,ЮЗ
2000,1,24,-16,747,-21,747,0,Ш
2000,1,25,-17,738,-20,738,2,С
2000,1,26,-18,739,-21,741,2,З
2000,1,27,-13,735,-9,738,5,ЮЗ
2000,1,28,-3,737,0,735,6,Ю
2000,1,29,0,741,-3,743,2,ЮЗ
2000,1,30,0,738,-1,735,7,Ю
2000,1,31,0,732,-4,735,3,ЮЗ
2000,2,1,-7,741,-10,741,2,ЮЗ
2000,2,2,-3,735,-1,730,6,Ю
2000,2,3,2,729,-1,729,3,ЮЗ
2000,2,4,-6,744,-11,744,4,СЗ
2000,2,5,-3,732,-3,733,3,ЮЗ
2000,2,6,-2,744,-4,745,3,СЗ
2000,2,7,0,742,1,743,2,З
2000,2,8,1,740,1,738,3,ЮЗ
2000,2,9,1,733,1,736,2,ЮЗ
2000,2,10,0,742,1,743,2,ЮЗ
2000,2,11,0,747,0,748,4,З
2000,2,12,1,748,0,749,4,З
2000,2,13,1,749,0,748,2,З
2000,2,14,0,745,-1,745,3,ЮЗ
2000,2,15,0,743,-2,743,2,ЮЗ
2000,2,16,0,745,-4,745,2,ЮЗ
2000,2,17,-4,748,-5,750,4,ЮЗ
2000,2,18,-2,750,-1,748,5,Ю
2000,2,19,0,745,0,745,5,Ю
2000,2,20,1,746,0,746,5,ЮВ
2000,2,21,0,743,-1,744,5,Ю
2000,2,22,-1,744,-3,742,1,С
2000,2,23,-7,742,-9,744,3,З
2000,2,24,-9,742,-11,744,4,СЗ
2000,2,25,-8,743,-14,744,3,ЮЗ
2000,2,26,-8,745,-14,745,2,З
2000,2,27,-10,753,-14,756,3,СЗ
2000,2,28,-2,750,0,748,7,ЮЗ
2000,2,29,2,744,0,747,5,ЮЗ
2000,3,1,1,748,0,746,3,Ю
2000,3,2,1,747,0,747,5,Ю
2000,3,4,1,742,1,741,6,Ю
2000,3,5,1,741,0,741,1,ЮЗ
2000,3,6,0,746,-4,747,3,З
2000,3,8,3,732,-2,734,4,З
2000,3,9,0,727,1,721,5,Ю
2000,3,10,-2,729,-6,733,4,СЗ
2000,3,11,-2,737,-4,740,4,З
2000,3,12,-2,743,0,744,4,ЮЗ
2000,3,13,-2,750,-8,752,2,СЗ
2000,3,14,-1,753,-4,750,4,Ю
2000,3,15,0,746,0,746,6,Ю
2000,3,16,0,743,-1,742,6,Ю
2000,3,17,0,742,-2,746,3,ЮЗ
2000,3,18,0,748,0,749,3,С
2000,3,19,3,750,1,750,5,В
2000,3,25,2,742,-1,744,5,СЗ
2000,3,26,1,744,-1,746,5,ЮЗ
2000,3,27,1,751,-2,751,2,З
2000,3,28,2,756,-3,756,2,Ю
2000,3,29,1,758,-3,757,0,Ш
2000,3,30,1,753,-1,750,4,ЮЗ
2000,3,31,2,748,1,747,4,ЮЗ
2000,4,1,2,742,2,742,4,Ю
2000,4,2,8,747,3,747,3,ЮЗ
2000,4,3,5,741,3,738,3,ЮВ
2000,4,4,2,743,2,747,3,СЗ
2000,4,5,2,750,0,748,3,ЮВ
2000,4,6,8,744,3,743,5,Ю
2000,4,7,11,741,8,742,5,ЮВ
2000,4,8,13,745,9,746,1,В
2000,4,9,10,749,6,749,1,ЮВ
2000,4,10,14,748,9,747,2,В
2000,4,11,15,744,10,743,3,СВ
2000,4,12,15,741,10,741,3,С
2000,4,13,17,742,12,743,1,ЮЗ
2000,4,14,19,744,14,743,4,З
2000,4,15,20,745,15,744,6,ЮЗ
2000,4,16,19,747,17,747,2,З
2000,4,17,19,747,14,747,4,Ю
2000,4,18,16,749,13,749,3,ЮВ
2000,4,19,14,749,12,748,1,В
2000,4,20,19,748,14,749,2,ЮВ
2000,4,21,20,748,16,744,3,В
2000,4,22,21,744,13,744,4,В
2000,4,23,13,744,13,746,3,СВ
2000,4,24,19,750,14,750,2,В
2000,4,25,23,751,15,750,2,В
2000,4,26,21,748,16,747,4,Ю
2000,4,27,20,747,17,749,2,С
2000,4,28,16,754,11,753,3,С
2000,4,29,14,751,10,747,1,ЮЗ
2000,4,30,9,744,4,746,6,С
2000,5,1,1,743,3,743,5,С
2000,5,2,5,747,4,748,5,С
2000,5,3,10,749,6,748,3,С
2000,5,4,10,747,6,746,3,СЗ
2000,5,5,12,748,7,747,2,З
2000,5,6,13,744,9,742,3,ЮЗ
2000,5,7,12,746,7,749,5,С
2000,5,8,13,750,7,747,3,С
2000,5,9,13,744,7,746,6,С
2000,5,10,13,746,7,747,4,С
2000,5,11,18,741,14,736,3,ЮЗ
2000,5,12,7,730,3,732,5,СЗ
2000,5,13,2,738,2,738,6,СЗ
2000,5,14,4,739,1,741,4,СЗ
2000,5,15,10,742,10,739,4,СЗ
2000,5,16,4,744,3,746,4,С
2000,5,17,9,745,7,744,4,С
2000,5,18,10,744,5,744,4,С
2000,5,19,11,745,6,744,3,С
2000,5,20,17,744,10,743,2,З
2000,5,21,19,744,14,744,2,Ю
2000,5,22,16,743,12,744,5,Ю
2000,5,23,20,744,16,745,2,ЮВ
2000,5,24,20,745,14,746,2,С
2000,5,25,17,747,14,747,0,Ш
2000,5,26,24,748,18,747,2,З
2000,5,27,23,749,15,749,4,З
2000,5,28,24,750,16,749,3,СЗ
2000,5,29,28,747,21,747,1,Ю
2000,5,30,29,747,23,745,3,ЮВ
2000,5,31,28,746,22,745,5,Ю
2000,6,1,21,746,16,747,4,Ю
2000,6,2,11,750,12,750,3,С
2000,6,3,20,750,15,750,1,С
2000,6,4,24,745,19,745,4,ЮЗ
2000,6,5,19,747,16,745,4,З
2000,6,6,20,745,16,745,2,З
2000,6,7,18,747,16,746,0,Ш
2000,6,8,16,741,13,742,3,Ю
2000,6,9,16,741,11,741,4,СЗ
2000,6,10,15,746,13,748,6,С
2000,6,11,18,751,14,750,3,С
2000,6,12,25,749,21,746,3,ЮЗ
2000,6,13,15,744,14,745,4,С
2000,6,14,24,744,21,743,4,СЗ
2000,6,15,21,739,17,739,3,СЗ
2000,6,16,20,738,11,738,0,Ш
2000,6,17,17,741,13,742,2,З
2000,6,18,16,745,11,746,2,СВ
2000,6,19,10,744,8,741,5,С
2000,6,20,14,746,13,745,2,В
2000,6,21,13,742,12,744,3,Ю
2000,6,22,17,746,15,747,2,ЮВ
2000,6,23,22,743,17,742,5,С
2000,6,24,20,743,18,743,2,СВ
2000,6,25,24,743,19,742,2,З
2000,6,26,25,739,23,738,3,СЗ
2000,6,27,24,738,20,738,1,С
2000,6,28,22,737,18,736,0,Ш
2000,6,29,15,740,15,742,2,З
2000,6,30,18,749,16,750,3,З
2000,7,4,16,737,13,737,0,Ш
2000,7,5,20,742,16,742,3,СВ
2000,7,6,19,741,16,741,2,В
2000,7,7,21,741,17,741,0,Ш
2000,7,8,20,741,16,741,2,ЮВ
2000,7,9,21,741,17,741,2,Ю
2000,7,10,24,739,21,738,4,Ю
2000,7,11,23,739,21,741,5,Ю
2000,7,12,26,744,20,744,4,Ю
2000,7,13,25,744,20,744,5,Ю
2000,7,14,28,744,24,742,5,ЮВ
2000,7,15,23,742,17,745,4,Ю
2000,7,16,20,749,20,748,3,В
2000,7,17,29,745,25,744,5,В
2000,7,18,21,744,16,744,2,Ю
2000,7,19,25,745,17,745,1,СЗ
2000,7,20,20,747,20,746,2,В
2000,7,21,19,747,20,746,6,ЮВ
2000,7,22,26,748,22,748,3,СЗ
2000,7,23,23,748,24,746,3,СВ
2000,7,24,26,742,20,741,5,ЮВ
2000,7,25,23,741,17,741,4,ЮЗ
2000,7,26,22,739,17,738,3,Ю
2000,7,27,24,739,18,738,2,З
2000,7,28,22,738,18,738,2,С
2000,7,29,18,744,16,745,1,СЗ
2000,7,30,20,745,19,744,1,В
2000,7,31,25,743,19,744,3,ЮЗ
2000,8,1,18,742,17,741,2,С
2000,8,2,21,743,18,744,2,С
2000,8,3,24,745,17,744,2,СЗ
2000,8,4,20,744,17,745,5,З
2000,8,5,22,746,15,747,5,З
2000,8,6,20,747,13,747,5,С
2000,8,7,22,747,16,747,4,ЮЗ
2000,8,8,24,744,18,744,4,ЮЗ
2000,8,9,13,746,12,745,1,СВ
2000,8,10,19,746,15,747,3,З
2000,8,11,21,748,14,747,2,З
2000,8,12,22,749,16,748,2,ЮЗ
2000,8,13,23,745,18,745,3,З
2000,8,14,18,746,16,746,3,С
2000,8,15,22,747,15,747,3,СЗ
2000,8,16,23,745,16,744,4,З
2000,8,17,23,743,18,744,4,З
2000,8,18,22,745,15,745,3,З
2000,8,19,23,747,16,747,3,З
2000,8,20,17,744,17,745,2,С
2000,8,21,21,746,19,745,3,ЮЗ
2000,8,22,25,744,19,742,1,С
2000,8,23,17,743,13,744,4,СЗ
2000,8,24,14,742,11,743,5,З
2000,8,25,12,743,10,744,1,СЗ
2000,8,26,18,748,12,750,1,СЗ
2000,8,27,19,753,14,753,2,СВ
2000,8,28,19,754,13,753,2,СВ
2000,8,29,21,752,14,750,2,СВ
2000,8,30,23,748,17,747,1,В
2000,8,31,22,744,17,744,3,В
2000,9,1,18,744,16,744,3,ЮВ
2000,9,2,18,744,14,744,1,Ю
2000,9,3,22,744,17,744,2,Ю
2000,9,4,24,742,15,741,4,Ю
2000,9,5,21,742,14,742,2,ЮЗ
2000,9,6,18,742,14,742,0,Ш
2000,9,7,14,741,13,741,3,СВ
2000,9,8,11,745,11,747,2,СВ
2000,9,9,12,750,12,748,1,З
2000,9,10,17,746,11,744,3,З
2000,9,11,15,741,10,742,3,СЗ
2000,9,12,14,741,9,740,2,СЗ
2000,9,13,8,742,8,744,2,СЗ
2000,9,14,11,745,6,745,1,СВ
2000,9,15,11,747,6,747,3,СВ
2000,9,16,10,746,3,745,2,С
2000,9,17,10,747,6,749,4,СЗ
2000,9,18,12,753,3,752,2,СЗ
2000,9,19,13,753,9,753,1,ЮЗ
2000,9,20,10,749,9,747,2,СВ
2000,9,21,7,746,4,748,5,С
2000,9,22,7,753,3,756,5,СВ
2000,9,23,11,759,5,759,3,С
2000,9,24,14,759,6,758,2,С
2000,9,25,16,755,6,752,2,ЮЗ
2000,9,26,11,749,4,750,4,С
2000,9,27,8,751,1,752,3,С
2000,9,28,7,753,0,753,1,З
2000,9,29,13,756,4,756,2,СЗ
2000,9,30,16,757,10,756,2,З
2000,10,1,17,756,8,756,4,СЗ
2000,10,2,18,756,13,756,3,СЗ
2000,10,3,18,757,8,756,1,З
2000,10,4,12,753,12,752,2,Ю
2000,10,5,15,753,10,754,1,ЮВ
2000,10,6,12,756,11,758,2,ЮВ
2000,10,7,8,763,7,764,3,ЮВ
2000,10,8,8,763,4,762,3,ЮВ
2000,10,9,11,758,5,757,2,СВ
2000,10,10,9,755,5,755,3,В
2000,10,11,8,756,6,756,3,В
2000,10,12,9,759,4,760,3,В
2000,10,13,3,762,2,761,1,Ю
2000,10,14,11,756,6,754,4,ЮЗ
2000,10,15,8,747,7,745,2,ЮЗ
2000,10,16,5,755,4,757,2,СВ
2000,10,17,6,757,5,758,3,С
2000,10,18,7,762,5,763,2,СВ
2000,10,19,6,764,1,762,2,С
2000,10,20,6,762,6,762,3,СЗ
2000,10,21,9,762,2,762,2,СЗ
2000,10,22,4,762,1,759,1,ЮВ
2000,10,23,5,752,5,751,3,З
2000,10,24,9,751,3,750,2,ЮЗ
2000,10,25,6,746,6,745,5,Ю
2000,10,26,7,743,8,741,5,Ю
2000,10,27,11,742,9,741,3,Ю
2000,10,28,9,744,4,746,3,ЮЗ
2000,10,29,4,749,4,748,3,З
2000,10,30,9,744,8,746,5,ЮЗ
2000,10,31,11,750,6,750,3,Ю
2000,11,1,8,750,6,750,4,Ю
2000,11,2,11,750,9,750,4,ЮЗ
2000,11,3,7,753,6,754,3,Ю
2000,11,4,5,758,6,759,1,ЮВ
2000,11,5,5,758,2,757,3,ЮВ
2000,11,6,2,756,2,756,4,ЮВ
2000,11,7,3,759,4,759,4,ЮВ
2000,11,8,1,761,0,761,4,ЮВ
2000,11,9,0,762,0,761,5,ЮВ
2000,11,10,0,758,0,756,6,ЮВ
2000,11,11,0,755,-1,753,3,Ю
2000,11,12,0,751,-1,750,2,СЗ
2000,11,13,0,768,0,753,2,СЗ
2000,11,14,0,755,-1,755,2,ЮВ
2000,11,15,3,753,4,750,5,Ю
2000,11,16,8,750,6,747,3,ЮЗ
2000,11,17,4,749,1,752,3,З
2000,11,18,1,756,0,756,2,З
2000,11,19,2,751,3,752,3,ЮЗ
2000,11,20,4,753,4,753,1,С
2000,11,21,2,753,0,754,3,В
2000,11,22,-5,759,-8,762,2,В
2000,11,23,-10,764,-12,763,2,В
2000,11,24,-10,762,-10,761,2,В
2000,11,25,-8,760,-7,759,1,СВ
2000,11,26,-8,759,-9,759,1,СЗ
2000,11,27,-11,759,-12,759,1,С
2000,11,28,-7,759,-14,759,0,Ш
2000,11,29,-4,756,-4,753,3,Ю
2000,11,30,-1,751,-1,751,1,ЮЗ
2000,12,1,1,744,1,743,4,З
2000,12,2,2,745,2,747,2,З
2000,12,3,0,748,0,748,4,ЮЗ
2000,12,4,0,749,0,750,2,З
2000,12,5,0,747,0,750,1,С
2000,12,6,-2,756,-3,758,1,С
2000,12,7,-3,760,-2,759,2,Ю
2000,12,8,0,756,-3,755,4,Ю
2000,12,9,-3,751,-2,750,4,Ю
